Пирсон	Поле1	Поле2
1	Виргинские острова Соединенных Штатов	Виргинские острова Соединенных Штатов
1	Внешние малые острова Соединенных Штатов	Внешние малые острова Соединенных Штатов
0,411943904	Австралия	Вьетнам
0,755393086	Австрия	Вьетнам
-0,048915472	Ангола	Вьетнам
-0,001895492	Антигуа и Барбуда	Вьетнам
-0,027178493	Аргентина	Вьетнам
-0,011483739	Аруба	Вьетнам
-0,052180105	Афганистан	Вьетнам
-0,041710933	Багамские Острова	Вьетнам
-0,112565395	Бангладеш	Вьетнам
0,145102977	Барбадос	Вьетнам
0,170745661	Бахрейн	Вьетнам
0,161257462	Беларусь	Вьетнам
-0,008889369	Белиз	Вьетнам
0,13899015	Бельгия	Вьетнам
-0,006913876	Бенин	Вьетнам
0,081056212	Болгария	Вьетнам
-0,038856899	Боливия (Многонациональное Государство)	Вьетнам
-0,068269367	Босния и Герцеговина	Вьетнам
0,026675519	Ботсвана	Вьетнам
0,03774659	Бразилия	Вьетнам
-0,061888782	Буркина-Фасо	Вьетнам
0,033015897	Венгрия	Вьетнам
-0,126510879	Венесуэла (Боливарианская Республика)	Вьетнам
1	Вьетнам	Вьетнам
-0,073535692	Габон	Вьетнам
-0,099818903	Гаити	Вьетнам
-0,088810626	Гана	Вьетнам
0,17091014	Гватемала	Вьетнам
-0,022519761	Гвинея-Бисау	Вьетнам
0,646517801	Германия	Вьетнам
-0,05732016	Гондурас	Вьетнам
0,546322226	Греция	Вьетнам
0,066431617	Грузия	Вьетнам
0,238146482	Дания	Вьетнам
-0,096837011	Доминиканская Республика	Вьетнам
0,080663944	Египет	Вьетнам
-0,043943878	Замбия	Вьетнам
0,043913523	Зимбабве	Вьетнам
0,10931436	Израиль	Вьетнам
-0,123710986	Индия	Вьетнам
0,20108754	Индонезия	Вьетнам
0,075221417	Иордания	Вьетнам
-0,172673488	Ирак	Вьетнам
0,209660096	Ирландия	Вьетнам
0,049061599	Испания	Вьетнам
0,307752258	Италия	Вьетнам
-0,105253169	Йемен	Вьетнам
-0,074496299	Кабо-Верде	Вьетнам
-0,059755711	Казахстан	Вьетнам
0,039054045	Камбоджа	Вьетнам
-0,047843354	Камерун	Вьетнам
0,103988877	Канада	Вьетнам
-0,06500144	Катар	Вьетнам
-0,135121014	Кения	Вьетнам
0,688366187	Китай, Специальный административный район Гонконг	Вьетнам
-0,192358073	Колумбия	Вьетнам
0,027842014	Коста-Рика	Вьетнам
-0,084613044	Кот-д'Ивуар	Вьетнам
-0,052344109	Кувейт	Вьетнам
-0,109785499	Кыргызстан	Вьетнам
0,378866728	Лаосская Народно-Демократическая Республика	Вьетнам
0,453033436	Латвия	Вьетнам
0,009723826	Ливан	Вьетнам
-0,03827215	Ливия	Вьетнам
0,361275374	Литва	Вьетнам
0,625052404	Лихтенштейн	Вьетнам
0,28490127	Люксембург	Вьетнам
0,170809198	Маврикий	Вьетнам
0,610775782	Малайзия	Вьетнам
-0,040354577	Мали	Вьетнам
0,2167417	Мальта	Вьетнам
-0,094643189	Марокко	Вьетнам
0,032496577	Мексика	Вьетнам
-0,059808582	Мозамбик	Вьетнам
-0,009950573	Монголия	Вьетнам
0,0524977	Мьянма	Вьетнам
-0,104184559	Намибия	Вьетнам
-0,123158537	Непал	Вьетнам
-0,080789133	Нигер	Вьетнам
-0,131441217	Нигерия	Вьетнам
0,44060262	Нидерланды	Вьетнам
-0,024630003	Никарагуа	Вьетнам
0,722927567	Новая Зеландия	Вьетнам
0,272856163	Норвегия	Вьетнам
-0,002356968	Объединенная Республика Танзания	Вьетнам
-0,163112017	Объединенные Арабские Эмираты	Вьетнам
-0,059660022	Оман	Вьетнам
-0,14916112	Пакистан	Вьетнам
-0,052535187	Панама	Вьетнам
0,018567577	Папуа-Новая Гвинея	Вьетнам
-0,070096543	Парагвай	Вьетнам
-0,051092975	Перу	Вьетнам
0,104064561	Польша	Вьетнам
0,192946486	Португалия	Вьетнам
0,880246613	Республика Корея	Вьетнам
-0,022166059	Республика Молдова	Вьетнам
0,284987049	Российская Федерация	Вьетнам
-0,069777339	Руанда	Вьетнам
0,07443259	Румыния	Вьетнам
0,06203728	Сальвадор	Вьетнам
-0,107611333	Саудовская Аравия	Вьетнам
