from;to;value
Ставропольский край;Смоленская обл.;-0,159429095493034
Тамбовская обл.;Смоленская обл.;0,632521744504146
Татарстан;Смоленская обл.;0,351535686270781
Тверская обл.;Смоленская обл.;0,60005954601439
Томская обл.;Смоленская обл.;0,024237160742554
Тульская обл.;Смоленская обл.;0,758487570646448
Тыва;Смоленская обл.;0,453681039236612
Тюменская обл.;Смоленская обл.;-0,272865107623403
Удмуртия;Смоленская обл.;0,119691379121482
Ульяновская обл.;Смоленская обл.;0,191241279151328
Хабаровский край;Смоленская обл.;-0,134453840893315
Хакасия;Смоленская обл.;0,257396971865288
ХМАО – Югра;Смоленская обл.;0,127718343875934
Челябинская обл.;Смоленская обл.;0,274253038780639
Чечня;Смоленская обл.;0,203369489365011
Чувашия;Смоленская обл.;0,775180818242833
Чукотский АО;Смоленская обл.;0,449335043194985
Ямало-Ненецкий АО;Смоленская обл.;-0,133200929181064
Ярославская обл.;Смоленская обл.;0,523176989748513
Адыгея;Ставропольский край;0,277703698312265
Алтай;Ставропольский край;0,515875903628412
Алтайский край;Ставропольский край;0,480027495608229
Амурская обл.;Ставропольский край;0,465578758657715
Архангельская обл.;Ставропольский край;0,426985146786289
Астраханская обл.;Ставропольский край;0,137878776343828
Башкортостан;Ставропольский край;-0,299609402040583
Белгородская обл.;Ставропольский край;0,173738146076731
Брянская обл.;Ставропольский край;-0,383393013295017
Бурятия;Ставропольский край;0,333078608232167
Владимирская обл.;Ставропольский край;-0,412965938944094
Волгоградская обл.;Ставропольский край;0,577652288570832
Вологодская обл.;Ставропольский край;0,598862807286644
Воронежская обл.;Ставропольский край;0,416165526175962
Дагестан;Ставропольский край;-0,441729617473207
Еврейская АО;Ставропольский край;-0,38242802414455
Забайкальский край;Ставропольский край;0,0524074103985563
Ивановская обл.;Ставропольский край;0,0808247656367828
Ингушетия;Ставропольский край;-0,678303406488888
Иркутская обл.;Ставропольский край;0,501834956647364
Кабардино-Балкария;Ставропольский край;-0,399109524512467
Калининградская обл.;Ставропольский край;-0,22147615663476
Калмыкия;Ставропольский край;0,369233862512548
Калужская обл.;Ставропольский край;-0,502495448027545
Камчатский край;Ставропольский край;0,144371416583735
Карачаево-Черкессия;Ставропольский край;0,0811294832876267
Карелия;Ставропольский край;0,575325351465646
Кемеровская обл.;Ставропольский край;0,805270227529126
Кировская обл.;Ставропольский край;0,545300118066249
Коми;Ставропольский край;0,367529889692495
Костромская обл.;Ставропольский край;0,604653296463144
Краснодарский край;Ставропольский край;0,373434153466763
Красноярский край;Ставропольский край;0,378583168480592
Крым;Ставропольский край;0,573779812268505
Курганская обл.;Ставропольский край;0,530661293345046
Курская обл.;Ставропольский край;-0,410581065467962
Ленинградская обл.;Ставропольский край;-0,419316401476006
Липецкая обл.;Ставропольский край;-0,304455106500102
Магаданская обл.;Ставропольский край;0,471854939038678
Марий Эл;Ставропольский край;-0,427926264047696
Мордовия;Ставропольский край;-0,271470378846344
Москва;Ставропольский край;-0,688886796210017
Московская обл.;Ставропольский край;-0,672825311396449
Мурманская обл.;Ставропольский край;0,219660673465122
Ненецкий АО;Ставропольский край;-0,0184957804001955
Нижегородская обл.;Ставропольский край;-0,164212945614748
Новгородская обл.;Ставропольский край;0,00762702059560014
Новосибирская обл.;Ставропольский край;0,393642731766492
Омская обл.;Ставропольский край;0,707789036028832
Оренбургская обл.;Ставропольский край;0,783705683982213
Орловская обл.;Ставропольский край;-0,0278413567307353
Пензенская обл.;Ставропольский край;0,222556780626451
Пермский край;Ставропольский край;0,707196542450254
Приморский край;Ставропольский край;0,77470100983266
Псковская обл.;Ставропольский край;0,27079715661441
Ростовская обл.;Ставропольский край;0,394783923737259
Рязанская обл.;Ставропольский край;-0,566582468381373
Самарская обл.;Ставропольский край;0,12648649047873
Санкт-Петербург;Ставропольский край;-0,404491123927428
Саратовская обл.;Ставропольский край;0,622013830251234
Саха (Якутия);Ставропольский край;0,398530297294745
Сахалинская обл.;Ставропольский край;0,764318073112035
Свердловская обл.;Ставропольский край;0,465248161279643
Севастополь;Ставропольский край;0,0789985827262654
Северная Осетия;Ставропольский край;-0,612889770121271
Смоленская обл.;Ставропольский край;-0,159429095493034
Ставропольский край;Ставропольский край;1
Тамбовская обл.;Ставропольский край;-0,3982643002705
Татарстан;Ставропольский край;-0,587777872239117
Тверская обл.;Ставропольский край;-0,0370597391488003
Томская обл.;Ставропольский край;0,657389318853465
Тульская обл.;Ставропольский край;-0,44059888334381
Тыва;Ставропольский край;0,162015246466898
Тюменская обл.;Ставропольский край;0,526931184179926
Удмуртия;Ставропольский край;0,463032923960308
Ульяновская обл.;Ставропольский край;0,717567490094177
Хабаровский край;Ставропольский край;0,695578043275595
Хакасия;Ставропольский край;0,120639644469172
ХМАО – Югра;Ставропольский край;0,410051055638344
Челябинская обл.;Ставропольский край;0,407745909105454
Чечня;Ставропольский край;-0,641510450205792
Чувашия;Ставропольский край;-0,179553297214877
Чукотский АО;Ставропольский край;-0,141283769522496
Ямало-Ненецкий АО;Ставропольский край;0,346219922600608
Ярославская обл.;Ставропольский край;-0,19769739647171
Адыгея;Тамбовская обл.;0,176736200878066
Алтай;Тамбовская обл.;-0,373880658612234
Алтайский край;Тамбовская обл.;-0,259933090940129
Амурская обл.;Тамбовская обл.;0,0332385951762448
Архангельская обл.;Тамбовская обл.;0,0592503250547529
Астраханская обл.;Тамбовская обл.;0,417632341437534
Башкортостан;Тамбовская обл.;0,820069182685517
Белгородская обл.;Тамбовская обл.;0,587157823714399
Брянская обл.;Тамбовская обл.;0,804490847620991
Бурятия;Тамбовская обл.;0,302016531648626
Владимирская обл.;Тамбовская обл.;0,829914377543376
Волгоградская обл.;Тамбовская обл.;0,204789113619471
Вологодская обл.;Тамбовская обл.;-0,0574480923771903
Воронежская обл.;Тамбовская обл.;-0,0371285962342529
Дагестан;Тамбовская обл.;0,670860457790472
Еврейская АО;Тамбовская обл.;0,186481070199171
Забайкальский край;Тамбовская обл.;0,41935252203358
Ивановская обл.;Тамбовская обл.;0,479978755629153
Ингушетия;Тамбовская обл.;0,582461447928037
Иркутская обл.;Тамбовская обл.;-0,137941900936701
Кабардино-Балкария;Тамбовская обл.;0,830554275569765
Калининградская обл.;Тамбовская обл.;0,693344899253808
Калмыкия;Тамбовская обл.;-0,245631292097954
Калужская обл.;Тамбовская обл.;0,887906635472099
Камчатский край;Тамбовская обл.;0,152582967237176
Карачаево-Черкессия;Тамбовская обл.;0,22109214012486
Карелия;Тамбовская обл.;-0,235553636928733
Кемеровская обл.;Тамбовская обл.;-0,661038504635136
Кировская обл.;Тамбовская обл.;-0,183399130010278
Коми;Тамбовская обл.;-0,0725404879504251
Костромская обл.;Тамбовская обл.;-0,383793721432492
Краснодарский край;Тамбовская обл.;0,176073617044359
Красноярский край;Тамбовская обл.;0,173397765597866
Крым;Тамбовская обл.;-0,461670831355884
Курганская обл.;Тамбовская обл.;-0,383577852754169
Курская обл.;Тамбовская обл.;0,863020787472226
Ленинградская обл.;Тамбовская обл.;0,875799427781329
Липецкая обл.;Тамбовская обл.;0,819754368005317
Магаданская обл.;Тамбовская обл.;-0,362708726338048
Марий Эл;Тамбовская обл.;0,748425924693909
Мордовия;Тамбовская обл.;0,257163661125168
Москва;Тамбовская обл.;0,642379763301726
Московская обл.;Тамбовская обл.;0,836088064053531
Мурманская обл.;Тамбовская обл.;-0,31335010836514
Ненецкий АО;Тамбовская обл.;-0,0708032703970962
Нижегородская обл.;Тамбовская обл.;0,774100135948472
Новгородская обл.;Тамбовская обл.;0,384419995956012
Новосибирская обл.;Тамбовская обл.;0,256709026243337
Омская обл.;Тамбовская обл.;-0,240158696766328
Оренбургская обл.;Тамбовская обл.;-0,542572961781216
Орловская обл.;Тамбовская обл.;0,478249922642835
Пензенская обл.;Тамбовская обл.;0,436625925865031
Пермский край;Тамбовская обл.;-0,242865167206104
Приморский край;Тамбовская обл.;-0,306387472678066
Псковская обл.;Тамбовская обл.;0,135521901253666
Ростовская обл.;Тамбовская обл.;0,272660705363008
Рязанская обл.;Тамбовская обл.;0,854977717426198
Самарская обл.;Тамбовская обл.;0,445725338660798
Санкт-Петербург;Тамбовская обл.;0,798493108286635
Саратовская обл.;Тамбовская обл.;0,167880155016202
Саха (Якутия);Тамбовская обл.;0,313520391395698
Сахалинская обл.;Тамбовская обл.;-0,648738376873774
Свердловская обл.;Тамбовская обл.;0,167653603345501
Севастополь;Тамбовская обл.;-0,209678871923999
Северная Осетия;Тамбовская обл.;0,71180575127646
Смоленская обл.;Тамбовская обл.;0,632521744504146
Ставропольский край;Тамбовская обл.;-0,3982643002705
Тамбовская обл.;Тамбовская обл.;1
Татарстан;Тамбовская обл.;0,781955883876207
Тверская обл.;Тамбовская обл.;0,34696127071806
Томская обл.;Тамбовская обл.;-0,285097576794968
Тульская обл.;Тамбовская обл.;0,852842572513708
Тыва;Тамбовская обл.;0,250730319310101
Тюменская обл.;Тамбовская обл.;-0,352093472432607
Удмуртия;Тамбовская обл.;-0,355961775624826
Ульяновская обл.;Тамбовская обл.;-0,0424269542356362
Хабаровский край;Тамбовская обл.;-0,340763156115096
Хакасия;Тамбовская обл.;0,211745503614005
ХМАО – Югра;Тамбовская обл.;-0,0970966731366833
Челябинская обл.;Тамбовская обл.;0,112741945089227
Чечня;Тамбовская обл.;0,480144909803055
Чувашия;Тамбовская обл.;0,840944683295269
Чукотский АО;Тамбовская обл.;0,350083903762152
Ямало-Ненецкий АО;Тамбовская обл.;-0,1501069062217
Ярославская обл.;Тамбовская обл.;0,765448775027777
Адыгея;Татарстан;-0,0898797087651313
Алтай;Татарстан;-0,526230453682425
Алтайский край;Татарстан;-0,466262277463345
Амурская обл.;Татарстан;-0,356602632084679
Архангельская обл.;Татарстан;-0,308155666714074
Астраханская обл.;Татарстан;0,137110051687115
Башкортостан;Татарстан;0,627994098384066
Белгородская обл.;Татарстан;0,239306006308722
Брянская обл.;Татарстан;0,647566837956041
Бурятия;Татарстан;0,0477482537984505
Владимирская обл.;Татарстан;0,714735032001808
Волгоградская обл.;Татарстан;-0,131870936981778
Вологодская обл.;Татарстан;-0,28970925317203
Воронежская обл.;Татарстан;-0,371245003360685
Дагестан;Татарстан;0,695919429368175
Еврейская АО;Татарстан;0,31226552128368
Забайкальский край;Татарстан;0,0579511100257262
Ивановская обл.;Татарстан;0,097895499364263
Ингушетия;Татарстан;0,70394854158505
Иркутская обл.;Татарстан;-0,456519636885658
Кабардино-Балкария;Татарстан;0,679140417770688
Калининградская обл.;Татарстан;0,597071980167051
Калмыкия;Татарстан;-0,184793488137871
Калужская обл.;Татарстан;0,821245003871161
Камчатский край;Татарстан;-0,140020949594514
Карачаево-Черкессия;Татарстан;-0,0762883309364639
Карелия;Татарстан;-0,456208653012269
Кемеровская обл.;Татарстан;-0,686716595396081
Кировская обл.;Татарстан;-0,358502370591611
Коми;Татарстан;-0,349160410371983
Костромская обл.;Татарстан;-0,421851322198349
Краснодарский край;Татарстан;0,181707842866863
Красноярский край;Татарстан;-0,151159087302071
Крым;Татарстан;-0,401282768122876
Курганская обл.;Татарстан;-0,56782270696619
Курская обл.;Татарстан;0,729513343267003
Ленинградская обл.;Татарстан;0,711566984289754
Липецкая обл.;Татарстан;0,584493437493654
Магаданская обл.;Татарстан;-0,49704439325259
Марий Эл;Татарстан;0,527364572656034
Мордовия;Татарстан;0,156650654622836
Москва;Татарстан;0,856326645902128
Московская обл.;Татарстан;0,836013287680734
Мурманская обл.;Татарстан;-0,269832760277338
Ненецкий АО;Татарстан;-0,077062004423522
Нижегородская обл.;Татарстан;0,521332013272187
Новгородская обл.;Татарстан;0,0836154066492289
Новосибирская обл.;Татарстан;-0,138291966277883
Омская обл.;Татарстан;-0,509655833504249
Оренбургская обл.;Татарстан;-0,659050253559596
Орловская обл.;Татарстан;0,248864181583444
Пензенская обл.;Татарстан;0,111231349328465
Пермский край;Татарстан;-0,517958992423878
Приморский край;Татарстан;-0,447328293603797
Псковская обл.;Татарстан;-0,178644733037718
Ростовская обл.;Татарстан;-0,00293007390793194
Рязанская обл.;Татарстан;0,863284325602856
Самарская обл.;Татарстан;0,187384078006709
Санкт-Петербург;Татарстан;0,690371385394326
Саратовская обл.;Татарстан;-0,135001520752163
Саха (Якутия);Татарстан;-0,0595009932114493
Сахалинская обл.;Татарстан;-0,733115043445135
Свердловская обл.;Татарстан;-0,233720151470157
Севастополь;Татарстан;-0,0806380477450677
Северная Осетия;Татарстан;0,859484978456657
Смоленская обл.;Татарстан;0,351535686270781
Ставропольский край;Татарстан;-0,587777872239117
Тамбовская обл.;Татарстан;0,781955883876207
Татарстан;Татарстан;1
Тверская обл.;Татарстан;0,0400149207801977
Томская обл.;Татарстан;-0,569006948904706
Тульская обл.;Татарстан;0,650691481887652
Тыва;Татарстан;-0,107643481388113
Тюменская обл.;Татарстан;-0,488529445269706
Удмуртия;Татарстан;-0,457939434322182
Ульяновская обл.;Татарстан;-0,42493953950865
Хабаровский край;Татарстан;-0,578822995811386
Хакасия;Татарстан;-0,00454771795781115
ХМАО – Югра;Татарстан;-0,433500376811444
Челябинская обл.;Татарстан;-0,257451427541508
Чечня;Татарстан;0,593319153684598
Чувашия;Татарстан;0,518926349295084
Чукотский АО;Татарстан;0,281254602193657
Ямало-Ненецкий АО;Татарстан;-0,334331428201788
Ярославская обл.;Татарстан;0,657187408413101
Адыгея;Тверская обл.;0,472954434170133
Алтай;Тверская обл.;0,0169406481592228
Алтайский край;Тверская обл.;-0,137811008205797
Амурская обл.;Тверская обл.;0,563600690399813
Архангельская обл.;Тверская обл.;0,465263093602576
Астраханская обл.;Тверская обл.;0,487831212369939
Башкортостан;Тверская обл.;0,437764245108342
Белгородская обл.;Тверская обл.;0,557687831611391
Брянская обл.;Тверская обл.;0,485401664868888
Бурятия;Тверская обл.;0,475264333398165
Владимирская обл.;Тверская обл.;0,388689466842454
Волгоградская обл.;Тверская обл.;0,363998097055316
Вологодская обл.;Тверская обл.;0,0450292682748815
Воронежская обл.;Тверская обл.;0,680526716910852
Дагестан;Тверская обл.;0,30317220048249
Еврейская АО;Тверская обл.;-0,0650149722556642
Забайкальский край;Тверская обл.;0,783711940383758
Ивановская обл.;Тверская обл.;0,743808568483248
Ингушетия;Тверская обл.;0,13024629333446
Иркутская обл.;Тверская обл.;0,341733872816071
Кабардино-Балкария;Тверская обл.;0,562862518977066
Калининградская обл.;Тверская обл.;0,379258449047315
Калмыкия;Тверская обл.;-0,239393209484353
Калужская обл.;Тверская обл.;0,312413084560422
Камчатский край;Тверская обл.;0,508243622326933
Карачаево-Черкессия;Тверская обл.;0,784737022428361
Карелия;Тверская обл.;0,166318406178058
Кемеровская обл.;Тверская обл.;-0,203029331833427
Кировская обл.;Тверская обл.;0,152866758437785
Коми;Тверская обл.;0,440944966632124
Костромская обл.;Тверская обл.;-0,0180706673989791
Краснодарский край;Тверская обл.;-0,18075033854567
Красноярский край;Тверская обл.;0,332882985214146
Крым;Тверская обл.;-0,281083070363008
Курганская обл.;Тверская обл.;-0,136138284777368
Курская обл.;Тверская обл.;0,487380149392237
Ленинградская обл.;Тверская обл.;0,290956158221299
Липецкая обл.;Тверская обл.;0,594770483527286
Магаданская обл.;Тверская обл.;0,191785240177773
Марий Эл;Тверская обл.;0,560231713881333
Мордовия;Тверская обл.;0,579446872803093
Москва;Тверская обл.;-0,0559619769928401
Московская обл.;Тверская обл.;0,34885018808193
Мурманская обл.;Тверская обл.;-0,218751571533303
Ненецкий АО;Тверская обл.;-0,0918130187398706
Нижегородская обл.;Тверская обл.;0,483754782346756
Новгородская обл.;Тверская обл.;0,612831319897732
Новосибирская обл.;Тверская обл.;0,400471257975243
Омская обл.;Тверская обл.;0,0973749213942724
Оренбургская обл.;Тверская обл.;-0,256583514256878
Орловская обл.;Тверская обл.;0,666948286646599
Пензенская обл.;Тверская обл.;0,671074944418757
Пермский край;Тверская обл.;0,206251025277364
Приморский край;Тверская обл.;0,0514494531662838
Псковская обл.;Тверская обл.;0,68620041481565
Ростовская обл.;Тверская обл.;0,461524658850873
Рязанская обл.;Тверская обл.;0,21434483956504
Самарская обл.;Тверская обл.;0,422559056219
Санкт-Петербург;Тверская обл.;0,216325300983126
Саратовская обл.;Тверская обл.;0,427254322208077
Саха (Якутия);Тверская обл.;0,494468334726793
Сахалинская обл.;Тверская обл.;-0,255418305320275
Свердловская обл.;Тверская обл.;0,408647049611027
Севастополь;Тверская обл.;-0,27644081344442
Северная Осетия;Тверская обл.;0,00378907628801633
Смоленская обл.;Тверская обл.;0,60005954601439
Ставропольский край;Тверская обл.;-0,0370597391488003
Тамбовская обл.;Тверская обл.;0,34696127071806
Татарстан;Тверская обл.;0,0400149207801977
Тверская обл.;Тверская обл.;1
Томская обл.;Тверская обл.;0,205553076665974
Тульская обл.;Тверская обл.;0,5829144690288
Тыва;Тверская обл.;0,758098215787762
Тюменская обл.;Тверская обл.;-0,174969876543926
Удмуртия;Тверская обл.;0,0668711143602391
Ульяновская обл.;Тверская обл.;0,31226659385845
Хабаровский край;Тверская обл.;-0,0676024103708393
Хакасия;Тверская обл.;0,237409157010254
ХМАО – Югра;Тверская обл.;0,337604172950439
Челябинская обл.;Тверская обл.;0,472829420308449
Чечня;Тверская обл.;0,15989617796621
Чувашия;Тверская обл.;0,530758807474652
Чукотский АО;Тверская обл.;0,317131723263198
Ямало-Ненецкий АО;Тверская обл.;0,0506470330613919
Ярославская обл.;Тверская обл.;0,180030045964687
Адыгея;Томская обл.;0,396480614957808
Алтай;Томская обл.;0,667414691892233
Алтайский край;Томская обл.;0,676511475646003
Амурская обл.;Томская обл.;0,752296448821036
Архангельская обл.;Томская обл.;0,610879716556506
Астраханская обл.;Томская обл.;0,105013499386906
Башкортостан;Томская обл.;-0,284305938887861
Белгородская обл.;Томская обл.;0,270583935282886
Брянская обл.;Томская обл.;-0,310999073953575
Бурятия;Томская обл.;0,389157868441015
Владимирская обл.;Томская обл.;-0,211151696498975
Волгоградская обл.;Томская обл.;0,504701658221303
Вологодская обл.;Томская обл.;0,394435883281105
Воронежская обл.;Томская обл.;0,682544192925486
Дагестан;Томская обл.;-0,499783565580685
Еврейская АО;Томская обл.;-0,342377270008223
Забайкальский край;Томская обл.;0,384573036349775
Ивановская обл.;Томская обл.;0,345130216252829
Ингушетия;Томская обл.;-0,732371368271974
Иркутская обл.;Томская обл.;0,776623037390423
Кабардино-Балкария;Томская обл.;-0,185908032498006
Калининградская обл.;Томская обл.;-0,319846626350606
Калмыкия;Томская обл.;0,147586299636915
Калужская обл.;Томская обл.;-0,445334201124226
Камчатский край;Томская обл.;0,448461497274242
Карачаево-Черкессия;Томская обл.;0,310348695738344
Карелия;Томская обл.;0,609077352483742
Кемеровская обл.;Томская обл.;0,614411773035156
Кировская обл.;Томская обл.;0,392664680289562
Коми;Томская обл.;0,625866505941113
Костромская обл.;Томская обл.;0,312801897666937
Краснодарский край;Томская обл.;0,0405238679513674
Красноярский край;Томская обл.;0,405614971761418
Крым;Томская обл.;0,26140000451839
Курганская обл.;Томская обл.;0,742670094655439
Курская обл.;Томская обл.;-0,284880493180165
Ленинградская обл.;Томская обл.;-0,191101033467627
Липецкая обл.;Томская обл.;-0,16901705762988
Магаданская обл.;Томская обл.;0,481271444733651
Марий Эл;Томская обл.;-0,256456394637296
Мордовия;Томская обл.;0,00484294756407409
Москва;Томская обл.;-0,697218881525673
Московская обл.;Томская обл.;-0,598908741508916
Мурманская обл.;Томская обл.;0,429125435786842
Ненецкий АО;Томская обл.;0,152468990737838
Нижегородская обл.;Томская обл.;0,0125764187108851
Новгородская обл.;Томская обл.;0,212746861985515
Новосибирская обл.;Томская обл.;0,66918542364411
Омская обл.;Томская обл.;0,780854793076047
Оренбургская обл.;Томская обл.;0,705191864859842
Орловская обл.;Томская обл.;0,0531021261869855
Пензенская обл.;Томская обл.;0,251931670002078
Пермский край;Томская обл.;0,692170725956571
Приморский край;Томская обл.;0,697825888129651
Псковская обл.;Томская обл.;0,399450929334142
Ростовская обл.;Томская обл.;0,275449764005122
Рязанская обл.;Томская обл.;-0,517402007310869
Самарская обл.;Томская обл.;0,257096739556867
Санкт-Петербург;Томская обл.;-0,375787826255885
Саратовская обл.;Томская обл.;0,642749437148346
Саха (Якутия);Томская обл.;0,417169625860069
Сахалинская обл.;Томская обл.;0,717178441923902
Свердловская обл.;Томская обл.;0,638747872039061
Севастополь;Томская обл.;-0,00524502374023612
Северная Осетия;Томская обл.;-0,626415501161041
Смоленская обл.;Томская обл.;0,024237160742554
Ставропольский край;Томская обл.;0,657389318853465
Тамбовская обл.;Томская обл.;-0,285097576794968
Татарстан;Томская обл.;-0,569006948904706
Тверская обл.;Томская обл.;0,205553076665974
Томская обл.;Томская обл.;1
Тульская обл.;Томская обл.;-0,231982063637925
Тыва;Томская обл.;0,484821415701042
Тюменская обл.;Томская обл.;0,66607759752969
Удмуртия;Томская обл.;0,500475057634695
Ульяновская обл.;Томская обл.;0,771065223100833
Хабаровский край;Томская обл.;0,770668017334451
Хакасия;Томская обл.;0,460599930619164
ХМАО – Югра;Томская обл.;0,803189581984946
Челябинская обл.;Томская обл.;0,704753599266244
Чечня;Томская обл.;-0,566294327079249
Чувашия;Томская обл.;-0,013607936473038
Чукотский АО;Томская обл.;-0,226873569673245
Ямало-Ненецкий АО;Томская обл.;0,710755044744314
Ярославская обл.;Томская обл.;-0,317755456112513
Адыгея;Тульская обл.;0,230780138763282
Алтай;Тульская обл.;-0,312150985610158
Алтайский край;Тульская обл.;-0,256235334950077
Амурская обл.;Тульская обл.;0,180218656243808
Архангельская обл.;Тульская обл.;0,294748473063082
Астраханская обл.;Тульская обл.;0,485619180871149
Башкортостан;Тульская обл.;0,842903675812822
Белгородская обл.;Тульская обл.;0,648370510632602
Брянская обл.;Тульская обл.;0,88555222986064
Бурятия;Тульская обл.;0,339920144192382
Владимирская обл.;Тульская обл.;0,82782060769028
Волгоградская обл.;Тульская обл.;0,240426821308893
Вологодская обл.;Тульская обл.;-0,103795130480263
Воронежская обл.;Тульская обл.;0,214658358756932
Дагестан;Тульская обл.;0,708290132900513
Еврейская АО;Тульская обл.;0,230077483840841
Забайкальский край;Тульская обл.;0,640735155984097
Ивановская обл.;Тульская обл.;0,651439518750461
Ингушетия;Тульская обл.;0,554840529924257
Иркутская обл.;Тульская обл.;0,0255055560031809
Кабардино-Балкария;Тульская обл.;0,908437017520646
Калининградская обл.;Тульская обл.;0,698589664736608
Калмыкия;Тульская обл.;-0,287333735948361
Калужская обл.;Тульская обл.;0,853738358729801
Камчатский край;Тульская обл.;0,355600298631141
Карачаево-Черкессия;Тульская обл.;0,526551145134777
Карелия;Тульская обл.;-0,17388253521579
Кемеровская обл.;Тульская обл.;-0,682145829522825
Кировская обл.;Тульская обл.;-0,0789442905382481
Коми;Тульская обл.;0,0361278665628336
Костромская обл.;Тульская обл.;-0,33271805838699
Краснодарский край;Тульская обл.;-0,101629929744918
Красноярский край;Тульская обл.;0,175905559148269
Крым;Тульская обл.;-0,554488931485349
Курганская обл.;Тульская обл.;-0,376922279805046
Курская обл.;Тульская обл.;0,897368890001858
Ленинградская обл.;Тульская обл.;0,785698142133465
Липецкая обл.;Тульская обл.;0,9253885417351
Магаданская обл.;Тульская обл.;-0,296760125482718
Марий Эл;Тульская обл.;0,850396851084291
Мордовия;Тульская обл.;0,453040690241696
Москва;Тульская обл.;0,490632298660826
Московская обл.;Тульская обл.;0,814435732756828
Мурманская обл.;Тульская обл.;-0,33026301788312
Ненецкий АО;Тульская обл.;0,00319193141200942
Нижегородская обл.;Тульская обл.;0,798590928277302
Новгородская обл.;Тульская обл.;0,644880279944416
Новосибирская обл.;Тульская обл.;0,304823677792054
Омская обл.;Тульская обл.;-0,27535992262109
Оренбургская обл.;Тульская обл.;-0,586535968717818
Орловская обл.;Тульская обл.;0,578827617068863
Пензенская обл.;Тульская обл.;0,588332528392479
Пермский край;Тульская обл.;-0,189128701974344
Приморский край;Тульская обл.;-0,387782827243156
Псковская обл.;Тульская обл.;0,333367611852056
Ростовская обл.;Тульская обл.;0,336674895689979
Рязанская обл.;Тульская обл.;0,781320972779059
Самарская обл.;Тульская обл.;0,47609002783692
Санкт-Петербург;Тульская обл.;0,766007558213801
Саратовская обл.;Тульская обл.;0,196845394316307
Саха (Якутия);Тульская обл.;0,427856720331041
Сахалинская обл.;Тульская обл.;-0,689820749108439
Свердловская обл.;Тульская обл.;0,284836379864473
Севастополь;Тульская обл.;-0,203407646190684
Северная Осетия;Тульская обл.;0,648496240671451
Смоленская обл.;Тульская обл.;0,758487570646448
Ставропольский край;Тульская обл.;-0,44059888334381
Тамбовская обл.;Тульская обл.;0,852842572513708
Татарстан;Тульская обл.;0,650691481887652
Тверская обл.;Тульская обл.;0,5829144690288
Томская обл.;Тульская обл.;-0,231982063637925
Тульская обл.;Тульская обл.;1
Тыва;Тульская обл.;0,488416624994011
Тюменская обл.;Тульская обл.;-0,453379064550933
Удмуртия;Тульская обл.;-0,196146847109517
Ульяновская обл.;Тульская обл.;-0,00580328884695356
Хабаровский край;Тульская обл.;-0,389064047746025
Хакасия;Тульская обл.;0,305550657337472
ХМАО – Югра;Тульская обл.;0,0510487600485759
Челябинская обл.;Тульская обл.;0,22819236896038
Чечня;Тульская обл.;0,442038642408392
Чувашия;Тульская обл.;0,865613970052086
Чукотский АО;Тульская обл.;0,410279668552279
Ямало-Ненецкий АО;Тульская обл.;-0,125483896033861
Ярославская обл.;Тульская обл.;0,650713083631209
Адыгея;Тыва;0,621598640111248
Алтай;Тыва;0,3288768742202
Алтайский край;Тыва;0,105726059364352
Амурская обл.;Тыва;0,757939017598347
Архангельская обл.;Тыва;0,678372598497449
Астраханская обл.;Тыва;0,365469162460233
Башкортостан;Тыва;0,280087455293731
Белгородская обл.;Тыва;0,664879273369649
Брянская обл.;Тыва;0,408766035427639
Бурятия;Тыва;0,51723383779657
Владимирская обл.;Тыва;0,372131331319653
Волгоградская обл.;Тыва;0,511886246920588
Вологодская обл.;Тыва;0,143180491393868
Воронежская обл.;Тыва;0,843183097787084
Дагестан;Тыва;0,0737277270507934
Еврейская АО;Тыва;-0,171390943785587
Забайкальский край;Тыва;0,870373457770851
Ивановская обл.;Тыва;0,73291707702706
Ингушетия;Тыва;-0,160758573324243
Иркутская обл.;Тыва;0,655613428119771
Кабардино-Балкария;Тыва;0,481367275696147
Калининградская обл.;Тыва;0,179223594163913
Калмыкия;Тыва;-0,0986166779632881
Калужская обл.;Тыва;0,194326130147444
Камчатский край;Тыва;0,684983471244561
Карачаево-Черкессия;Тыва;0,831055998171257
Карелия;Тыва;0,429366673842727
Кемеровская обл.;Тыва;-0,0177573874095513
Кировская обл.;Тыва;0,157767414737306
Коми;Тыва;0,611662831796761
Костромская обл.;Тыва;0,083398631170058
Краснодарский край;Тыва;-0,23819255604702
Красноярский край;Тыва;0,491557626556209
Крым;Тыва;-0,186899602324196
Курганская обл.;Тыва;0,187439377160287
Курская обл.;Тыва;0,446666994257953
Ленинградская обл.;Тыва;0,295570618099483
Липецкая обл.;Тыва;0,522767606494779
Магаданская обл.;Тыва;0,331323994354346
Марий Эл;Тыва;0,417259417511954
Мордовия;Тыва;0,427182405634276
Москва;Тыва;-0,317086916836605
Московская обл.;Тыва;0,0922627498897098
Мурманская обл.;Тыва;-0,0680657437254958
Ненецкий АО;Тыва;0,0122543271103775
Нижегородская обл.;Тыва;0,434726032735043
Новгородская обл.;Тыва;0,719970855770904
Новосибирская обл.;Тыва;0,633851937895374
Омская обл.;Тыва;0,348616189585946
Оренбургская обл.;Тыва;-0,00034949245932419
Орловская обл.;Тыва;0,413361109601308
Пензенская обл.;Тыва;0,719315247684536
Пермский край;Тыва;0,409133777718829
Приморский край;Тыва;0,288957243027699
