from;to;value
Тверская обл.;Сахалинская обл.;0,343057727819244
Томская обл.;Сахалинская обл.;0,455923682529939
Тульская обл.;Сахалинская обл.;0,536104584413465
Тыва;Сахалинская обл.;-0,424200096307129
Тюменская обл.;Сахалинская обл.;0,333411951936395
Удмуртия;Сахалинская обл.;-0,433851712669335
Ульяновская обл.;Сахалинская обл.;-0,0568498030806173
Хабаровский край;Сахалинская обл.;0,63379953536723
Хакасия;Сахалинская обл.;0,0098751477287162
ХМАО – Югра;Сахалинская обл.;0,068158414204501
Челябинская обл.;Сахалинская обл.;0,707791200358029
Чечня;Сахалинская обл.;0,0797333417322966
Чувашия;Сахалинская обл.;0,1636047612603
Чукотский АО;Сахалинская обл.;-0,550597102135412
Ямало-Ненецкий АО;Сахалинская обл.;0,199013266169164
Ярославская обл.;Сахалинская обл.;0,501060740322042
Адыгея;Свердловская обл.;0,63225939562915
Алтай;Свердловская обл.;0,640861160629095
Алтайский край;Свердловская обл.;0,824286362916221
Амурская обл.;Свердловская обл.;0,60146777813796
Архангельская обл.;Свердловская обл.;0,936219660314429
Астраханская обл.;Свердловская обл.;0,868419281028573
Башкортостан;Свердловская обл.;0,842679332128991
Белгородская обл.;Свердловская обл.;0,959735631942596
Брянская обл.;Свердловская обл.;0,740109994221916
Бурятия;Свердловская обл.;0,770520133029295
Владимирская обл.;Свердловская обл.;0,896729276666747
Волгоградская обл.;Свердловская обл.;0,931663715471214
Вологодская обл.;Свердловская обл.;0,945812917795642
Воронежская обл.;Свердловская обл.;0,853881806195159
Дагестан;Свердловская обл.;0,943548262554118
Еврейская АО;Свердловская обл.;0,755875156578526
Забайкальский край;Свердловская обл.;0,981894859095075
Ивановская обл.;Свердловская обл.;0,866143860071999
Ингушетия;Свердловская обл.;0,798963717299532
Иркутская обл.;Свердловская обл.;0,786295846931428
Кабардино-Балкария;Свердловская обл.;0,842039845508044
Калининградская обл.;Свердловская обл.;0,74795935085626
Калмыкия;Свердловская обл.;-0,163420857106575
Калужская обл.;Свердловская обл.;0,884537490338594
Камчатский край;Свердловская обл.;0,7436091125758
Карачаево-Черкессия;Свердловская обл.;0,8972184723683
Карелия;Свердловская обл.;0,708970502010452
Кемеровская обл.;Свердловская обл.;0,676412808573147
Кировская обл.;Свердловская обл.;0,846090508215459
Коми;Свердловская обл.;0,887873719847002
Костромская обл.;Свердловская обл.;0,899543509297755
Краснодарский край;Свердловская обл.;0,495910703902459
Красноярский край;Свердловская обл.;0,9304630356841
Крым;Свердловская обл.;0,74529938363056
Курганская обл.;Свердловская обл.;0,965140023614831
Курская обл.;Свердловская обл.;0,802792670442674
Ленинградская обл.;Свердловская обл.;0,867082255758319
Липецкая обл.;Свердловская обл.;0,95807835352723
Магаданская обл.;Свердловская обл.;0,914373166907001
Марий Эл;Свердловская обл.;0,95388395228885
Мордовия;Свердловская обл.;0,973102897499036
Москва;Свердловская обл.;0,315331201560893
Московская обл.;Свердловская обл.;0,690268056222625
Мурманская обл.;Свердловская обл.;0,857852093690211
Ненецкий АО;Свердловская обл.;0,589148304542927
Нижегородская обл.;Свердловская обл.;0,838594930065772
Новгородская обл.;Свердловская обл.;0,929451672647705
Новосибирская обл.;Свердловская обл.;0,716383489386172
Омская обл.;Свердловская обл.;0,947130341513256
Оренбургская обл.;Свердловская обл.;0,529318621153511
Орловская обл.;Свердловская обл.;0,964290576067771
Пензенская обл.;Свердловская обл.;0,979819632564369
Пермский край;Свердловская обл.;0,970438063831898
Приморский край;Свердловская обл.;0,518855360845841
Псковская обл.;Свердловская обл.;0,805276341932607
Ростовская обл.;Свердловская обл.;0,932229406688006
Рязанская обл.;Свердловская обл.;0,981671997657621
Самарская обл.;Свердловская обл.;0,864015210624727
Санкт-Петербург;Свердловская обл.;0,566207886013098
Саратовская обл.;Свердловская обл.;0,967080864054314
Саха (Якутия);Свердловская обл.;0,760627733392975
Сахалинская обл.;Свердловская обл.;0,33082563755427
Свердловская обл.;Свердловская обл.;1
Севастополь;Свердловская обл.;0,757590598115971
Северная Осетия;Свердловская обл.;0,887733682781344
Смоленская обл.;Свердловская обл.;0,820804684058448
Ставропольский край;Свердловская обл.;0,923948177374418
Тамбовская обл.;Свердловская обл.;0,694902414830991
Татарстан;Свердловская обл.;0,903958266802133
Тверская обл.;Свердловская обл.;0,949039011068269
Томская обл.;Свердловская обл.;0,909270491440555
Тульская обл.;Свердловская обл.;0,766534989011562
Тыва;Свердловская обл.;0,543747064976691
Тюменская обл.;Свердловская обл.;0,93123215485754
Удмуртия;Свердловская обл.;0,616152398896463
Ульяновская обл.;Свердловская обл.;0,853701217604659
Хабаровский край;Свердловская обл.;0,847103568053626
Хакасия;Свердловская обл.;0,885329663282379
ХМАО – Югра;Свердловская обл.;0,906005694830854
Челябинская обл.;Свердловская обл.;0,77120151461811
Чечня;Свердловская обл.;0,901180892942053
Чувашия;Свердловская обл.;0,96180917580737
Чукотский АО;Свердловская обл.;0,329784918452025
Ямало-Ненецкий АО;Свердловская обл.;0,919788842802952
Ярославская обл.;Свердловская обл.;0,915206335570415
Адыгея;Севастополь;0,0841334428727821
Алтай;Севастополь;0,806936892630549
Алтайский край;Севастополь;0,377723078238542
Амурская обл.;Севастополь;0,00760338560406855
Архангельская обл.;Севастополь;0,919603948661049
Астраханская обл.;Севастополь;0,637617923724304
Башкортостан;Севастополь;0,891520784366776
Белгородская обл.;Севастополь;0,794069851019106
Брянская обл.;Севастополь;0,934790048202274
Бурятия;Севастополь;0,284558047121063
Владимирская обл.;Севастополь;0,718452702809154
Волгоградская обл.;Севастополь;0,832475498576888
Вологодская обл.;Севастополь;0,75069601152324
Воронежская обл.;Севастополь;0,892126698171434
Дагестан;Севастополь;0,63296549761488
Еврейская АО;Севастополь;0,891821145812313
Забайкальский край;Севастополь;0,803019317163424
Ивановская обл.;Севастополь;0,826863618339984
Ингушетия;Севастополь;0,371208482406032
Иркутская обл.;Севастополь;0,226403410622748
Кабардино-Балкария;Севастополь;0,83135920172062
Калининградская обл.;Севастополь;0,964401252878876
Калмыкия;Севастополь;0,332329819115798
Калужская обл.;Севастополь;0,491589707544056
Камчатский край;Севастополь;0,493099706699246
Карачаево-Черкессия;Севастополь;0,724244944633041
Карелия;Севастополь;0,835932350952428
Кемеровская обл.;Севастополь;0,172060731732563
Кировская обл.;Севастополь;0,558858198752366
Коми;Севастополь;0,919952563093712
Костромская обл.;Севастополь;0,890053313134724
Краснодарский край;Севастополь;-0,0195799202145443
Красноярский край;Севастополь;0,539970613834497
Крым;Севастополь;0,977764460687602
Курганская обл.;Севастополь;0,794386860791959
Курская обл.;Севастополь;0,939653629475363
Ленинградская обл.;Севастополь;0,521212570665366
Липецкая обл.;Севастополь;0,81988144594414
Магаданская обл.;Севастополь;0,596983036971837
Марий Эл;Севастополь;0,740736948661433
Мордовия;Севастополь;0,806463822007259
Москва;Севастополь;0,714229538174633
Московская обл.;Севастополь;0,821950265452035
Мурманская обл.;Севастополь;0,920487320646488
Ненецкий АО;Севастополь;0,823731485502344
Нижегородская обл.;Севастополь;0,896440783976758
Новгородская обл.;Севастополь;0,825594867835818
Новосибирская обл.;Севастополь;0,24970095784723
Омская обл.;Севастополь;0,565322674244011
Оренбургская обл.;Севастополь;0,844162777544208
Орловская обл.;Севастополь;0,828779726150628
Пензенская обл.;Севастополь;0,784308390739555
Пермский край;Севастополь;0,716617034387459
Приморский край;Севастополь;-0,0937464416036109
Псковская обл.;Севастополь;0,966037703131694
Ростовская обл.;Севастополь;0,684628976297263
Рязанская обл.;Севастополь;0,780514054555781
Самарская обл.;Севастополь;0,910105184991491
Санкт-Петербург;Севастополь;0,786468593997156
Саратовская обл.;Севастополь;0,82219024121437
Саха (Якутия);Севастополь;0,916688631462066
Сахалинская обл.;Севастополь;-0,265482474058936
Свердловская обл.;Севастополь;0,757590598115971
Севастополь;Севастополь;1
Северная Осетия;Севастополь;0,87730879770686
Смоленская обл.;Севастополь;0,935744720450953
Ставропольский край;Севастополь;0,662174299315101
Тамбовская обл.;Севастополь;0,316952832504316
Татарстан;Севастополь;0,684080433541723
Тверская обл.;Севастополь;0,769947558671826
Томская обл.;Севастополь;0,59384770456205
Тульская обл.;Севастополь;0,432187031563033
Тыва;Севастополь;0,828095381034342
Тюменская обл.;Севастополь;0,737355963013063
Удмуртия;Севастополь;0,94687990194849
Ульяновская обл.;Севастополь;0,912036856353437
Хабаровский край;Севастополь;0,345743610949827
Хакасия;Севастополь;0,911175094305755
ХМАО – Югра;Севастополь;0,902178203473444
Челябинская обл.;Севастополь;0,22530870270721
Чечня;Севастополь;0,891360514369375
Чувашия;Севастополь;0,879282713433244
Чукотский АО;Севастополь;0,76067771619621
Ямало-Ненецкий АО;Севастополь;0,80337282772852
Ярославская обл.;Севастополь;0,600696584456634
Адыгея;Северная Осетия;0,410909371772742
Алтай;Северная Осетия;0,758563621672859
Алтайский край;Северная Осетия;0,699405787569001
Амурская обл.;Северная Осетия;0,35933008420499
Архангельская обл.;Северная Осетия;0,938689193191166
Астраханская обл.;Северная Осетия;0,779972006861252
Башкортостан;Северная Осетия;0,801159165435691
Белгородская обл.;Северная Осетия;0,873153438212953
Брянская обл.;Северная Осетия;0,927683379822797
Бурятия;Северная Осетия;0,597335757836915
Владимирская обл.;Северная Осетия;0,849878652939875
Волгоградская обл.;Северная Осетия;0,817765596476639
Вологодская обл.;Северная Осетия;0,789741125708665
Воронежская обл.;Северная Осетия;0,789964112076284
Дагестан;Северная Осетия;0,785659783042226
Еврейская АО;Северная Осетия;0,78145397818693
Забайкальский край;Северная Осетия;0,904209059070892
Ивановская обл.;Северная Осетия;0,839388474728335
Ингушетия;Северная Осетия;0,653353160548953
Иркутская обл.;Северная Осетия;0,522287367532202
Кабардино-Балкария;Северная Осетия;0,963045571027773
Калининградская обл.;Северная Осетия;0,875090817375736
Калмыкия;Северная Осетия;-0,0245062712528378
Калужская обл.;Северная Осетия;0,726793502685564
Камчатский край;Северная Осетия;0,460129020115118
Карачаево-Черкессия;Северная Осетия;0,924443171168072
Карелия;Северная Осетия;0,743740246278879
Кемеровская обл.;Северная Осетия;0,548109921814915
Кировская обл.;Северная Осетия;0,818518681919559
Коми;Северная Осетия;0,897866478561512
Костромская обл.;Северная Осетия;0,832930839289374
Краснодарский край;Северная Осетия;0,240226199259849
Красноярский край;Северная Осетия;0,780263048300938
Крым;Северная Осетия;0,857054617599408
Курганская обл.;Северная Осетия;0,907496487068425
Курская обл.;Северная Осетия;0,856537899387427
Ленинградская обл.;Северная Осетия;0,784539443392727
Липецкая обл.;Северная Осетия;0,867935527895371
Магаданская обл.;Северная Осетия;0,739802168822007
Марий Эл;Северная Осетия;0,859142718066794
Мордовия;Северная Осетия;0,910210726379495
Москва;Северная Осетия;0,520418386471021
Московская обл.;Северная Осетия;0,807564742325644
Мурманская обл.;Северная Осетия;0,927385245013561
Ненецкий АО;Северная Осетия;0,618794592757972
Нижегородская обл.;Северная Осетия;0,79535530066405
Новгородская обл.;Северная Осетия;0,927120226498516
Новосибирская обл.;Северная Осетия;0,627356897865589
Омская обл.;Северная Осетия;0,745282527752341
Оренбургская обл.;Северная Осетия;0,580646655586727
Орловская обл.;Северная Осетия;0,94209998669504
Пензенская обл.;Северная Осетия;0,899642447364657
Пермский край;Северная Осетия;0,826336051014146
Приморский край;Северная Осетия;0,288058153591471
Псковская обл.;Северная Осетия;0,898899971752197
Ростовская обл.;Северная Осетия;0,73977943116584
Рязанская обл.;Северная Осетия;0,90116083573714
Самарская обл.;Северная Осетия;0,949920691404995
Санкт-Петербург;Северная Осетия;0,691335750330023
Саратовская обл.;Северная Осетия;0,92609165126464
Саха (Якутия);Северная Осетия;0,757541519410902
Сахалинская обл.;Северная Осетия;0,0774310590173668
Свердловская обл.;Северная Осетия;0,887733682781344
Севастополь;Северная Осетия;0,87730879770686
Северная Осетия;Северная Осетия;1
Смоленская обл.;Северная Осетия;0,953627501199848
Ставропольский край;Северная Осетия;0,743278571376866
Тамбовская обл.;Северная Осетия;0,632323183743087
Татарстан;Северная Осетия;0,853671810422499
Тверская обл.;Северная Осетия;0,894031007442161
Томская обл.;Северная Осетия;0,847053028280047
Тульская обл.;Северная Осетия;0,755346167064143
Тыва;Северная Осетия;0,595787323605863
Тюменская обл.;Северная Осетия;0,868009535578921
Удмуртия;Северная Осетия;0,743382492046063
Ульяновская обл.;Северная Осетия;0,88321989266323
Хабаровский край;Северная Осетия;0,647214918752831
Хакасия;Северная Осетия;0,895892442972033
ХМАО – Югра;Северная Осетия;0,887846048167951
Челябинская обл.;Северная Осетия;0,535489959464074
Чечня;Северная Осетия;0,951390259157401
Чувашия;Северная Осетия;0,938583723834433
Чукотский АО;Северная Осетия;0,492027266186602
Ямало-Ненецкий АО;Северная Осетия;0,808566929767203
Ярославская обл.;Северная Осетия;0,824033533008706
Адыгея;Смоленская обл.;0,219101470792187
Алтай;Смоленская обл.;0,825613733631923
Алтайский край;Смоленская обл.;0,538744105885777
Амурская обл.;Смоленская обл.;0,174201594582623
Архангельская обл.;Смоленская обл.;0,93539349430545
Астраханская обл.;Смоленская обл.;0,722406948033356
Башкортостан;Смоленская обл.;0,811774849300803
Белгородская обл.;Смоленская обл.;0,812328617692318
Брянская обл.;Смоленская обл.;0,96352205070158
Бурятия;Смоленская обл.;0,42564941817539
Владимирская обл.;Смоленская обл.;0,77350014000491
Волгоградская обл.;Смоленская обл.;0,800987607450515
Вологодская обл.;Смоленская обл.;0,762799763444709
Воронежская обл.;Смоленская обл.;0,806892379560162
Дагестан;Смоленская обл.;0,725818101824735
Еврейская АО;Смоленская обл.;0,823124492777379
Забайкальский край;Смоленская обл.;0,844073942016656
Ивановская обл.;Смоленская обл.;0,831544254813638
Ингушетия;Смоленская обл.;0,519842478680157
Иркутская обл.;Смоленская обл.;0,369767792244696
Кабардино-Балкария;Смоленская обл.;0,910444973359602
Калининградская обл.;Смоленская обл.;0,944920076009189
Калмыкия;Смоленская обл.;0,173072492916946
Калужская обл.;Смоленская обл.;0,608782831237554
Камчатский край;Смоленская обл.;0,458016503925836
Карачаево-Черкессия;Смоленская обл.;0,832505078941485
Карелия;Смоленская обл.;0,807294515792156
Кемеровская обл.;Смоленская обл.;0,364106434756275
Кировская обл.;Смоленская обл.;0,68192617357371
Коми;Смоленская обл.;0,913374073772525
Костромская обл.;Смоленская обл.;0,822638336645198
Краснодарский край;Смоленская обл.;0,0877199510163358
Красноярский край;Смоленская обл.;0,642314345643922
Крым;Смоленская обл.;0,925183865492466
Курганская обл.;Смоленская обл.;0,845563738274175
Курская обл.;Смоленская обл.;0,909652510673681
Ленинградская обл.;Смоленская обл.;0,661274965074304
Липецкая обл.;Смоленская обл.;0,829044494895467
Магаданская обл.;Смоленская обл.;0,656142227923025
Марий Эл;Смоленская обл.;0,778838347726871
Мордовия;Смоленская обл.;0,833619892043504
Москва;Смоленская обл.;0,631436866238825
Московская обл.;Смоленская обл.;0,797443925226444
Мурманская обл.;Смоленская обл.;0,954008821462529
Ненецкий АО;Смоленская обл.;0,730678247462496
Нижегородская обл.;Смоленская обл.;0,843664343721449
Новгородская обл.;Смоленская обл.;0,883108230777701
Новосибирская обл.;Смоленская обл.;0,445061795457336
Омская обл.;Смоленская обл.;0,626323965807058
Оренбургская обл.;Смоленская обл.;0,709742784236743
Орловская обл.;Смоленская обл.;0,882635115345125
Пензенская обл.;Смоленская обл.;0,833252475782548
Пермский край;Смоленская обл.;0,753433916227406
Приморский край;Смоленская обл.;0,084746428105087
Псковская обл.;Смоленская обл.;0,955574279105059
Ростовская обл.;Смоленская обл.;0,69355956404302
Рязанская обл.;Смоленская обл.;0,834647798535221
Самарская обл.;Смоленская обл.;0,9506621468004
Санкт-Петербург;Смоленская обл.;0,73676665741542
Саратовская обл.;Смоленская обл.;0,855127211680231
Саха (Якутия);Смоленская обл.;0,799658732290661
Сахалинская обл.;Смоленская обл.;-0,0832990662385044
Свердловская обл.;Смоленская обл.;0,820804684058448
Севастополь;Смоленская обл.;0,935744720450953
Северная Осетия;Смоленская обл.;0,953627501199848
Смоленская обл.;Смоленская обл.;1
Ставропольский край;Смоленская обл.;0,700633461798488
Тамбовская обл.;Смоленская обл.;0,468973653278943
Татарстан;Смоленская обл.;0,730738927968092
Тверская обл.;Смоленская обл.;0,833761677237908
Томская обл.;Смоленская обл.;0,710727100704106
Тульская обл.;Смоленская обл.;0,59607123659267
Тыва;Смоленская обл.;0,686101768584302
Тюменская обл.;Смоленская обл.;0,832443580558037
Удмуртия;Смоленская обл.;0,851250746408065
Ульяновская обл.;Смоленская обл.;0,929379572237255
Хабаровский край;Смоленская обл.;0,495360467778159
Хакасия;Смоленская обл.;0,916677582110245
ХМАО – Югра;Смоленская обл.;0,90765947773836
Челябинская обл.;Смоленская обл.;0,350676635976815
Чечня;Смоленская обл.;0,956496547015798
Чувашия;Смоленская обл.;0,895616116118633
Чукотский АО;Смоленская обл.;0,646647100393937
Ямало-Ненецкий АО;Смоленская обл.;0,817525738053913
Ярославская обл.;Смоленская обл.;0,714346563025485
Адыгея;Ставропольский край;0,567069395620039
Алтай;Ставропольский край;0,522755844785081
Алтайский край;Ставропольский край;0,706427573225419
Амурская обл.;Ставропольский край;0,570050212794507
Архангельская обл.;Ставропольский край;0,851083164919668
Астраханская обл.;Ставропольский край;0,843462055799557
Башкортостан;Ставропольский край;0,790065679876954
Белгородская обл.;Ставропольский край;0,876660137844861
Брянская обл.;Ставропольский край;0,600015090311117
Бурятия;Ставропольский край;0,691395479055462
Владимирская обл.;Ставропольский край;0,763071364922399
Волгоградская обл.;Ставропольский край;0,926621921221625
Вологодская обл.;Ставропольский край;0,947609814006531
Воронежская обл.;Ставропольский край;0,8156430727881
Дагестан;Ставропольский край;0,91913776282141
Еврейская АО;Ставропольский край;0,733308842910567
Забайкальский край;Ставропольский край;0,923658537686107
Ивановская обл.;Ставропольский край;0,761534963134485
Ингушетия;Ставропольский край;0,710183979752067
Иркутская обл.;Ставропольский край;0,760587310197258
Кабардино-Балкария;Ставропольский край;0,66428564117477
Калининградская обл.;Ставропольский край;0,642156413128503
Калмыкия;Ставропольский край;-0,0794938596382239
Калужская обл.;Ставропольский край;0,816694766699196
Камчатский край;Ставропольский край;0,869007553065682
Карачаево-Черкессия;Ставропольский край;0,73493956598563
Карелия;Ставропольский край;0,618725248604754
Кемеровская обл.;Ставропольский край;0,565150739826126
Кировская обл.;Ставропольский край;0,677332571504063
Коми;Ставропольский край;0,825679845959263
Костромская обл.;Ставропольский край;0,872358459682167
Краснодарский край;Ставропольский край;0,501835638954875
Красноярский край;Ставропольский край;0,855144454035634
Крым;Ставропольский край;0,674489444390452
Курганская обл.;Ставропольский край;0,856306011318163
Курская обл.;Ставропольский край;0,747708998574289
Ленинградская обл.;Ставропольский край;0,729812481518253
Липецкая обл.;Ставропольский край;0,919599875423239
Магаданская обл.;Ставропольский край;0,908421525262407
Марий Эл;Ставропольский край;0,88857460423113
Мордовия;Ставропольский край;0,879045880372211
Москва;Ставропольский край;0,193420936660152
Московская обл.;Ставропольский край;0,535221534865776
Мурманская обл.;Ставропольский край;0,756044004990608
Ненецкий АО;Ставропольский край;0,600783438985257
Нижегородская обл.;Ставропольский край;0,802021197176755
Новгородская обл.;Ставропольский край;0,834896740868436
Новосибирская обл.;Ставропольский край;0,581022577207511
Омская обл.;Ставропольский край;0,935633505469375
Оренбургская обл.;Ставропольский край;0,548861482614586
Орловская обл.;Ставропольский край;0,851628595892028
Пензенская обл.;Ставропольский край;0,903640699410337
Пермский край;Ставропольский край;0,916947902282937
Приморский край;Ставропольский край;0,467932210150862
Псковская обл.;Ставропольский край;0,697205316653815
Ростовская обл.;Ставропольский край;0,926408263898874
Рязанская обл.;Ставропольский край;0,897877370954387
Самарская обл.;Ставропольский край;0,77221974449309
Санкт-Петербург;Ставропольский край;0,454037076567452
Саратовская обл.;Ставропольский край;0,864429280940092
Саха (Якутия);Ставропольский край;0,715041906297572
Сахалинская обл.;Ставропольский край;0,325065046785083
Свердловская обл.;Ставропольский край;0,923948177374418
Севастополь;Ставропольский край;0,662174299315101
Северная Осетия;Ставропольский край;0,743278571376866
Смоленская обл.;Ставропольский край;0,700633461798488
Ставропольский край;Ставропольский край;1
Тамбовская обл.;Ставропольский край;0,535584180565579
Татарстан;Ставропольский край;0,788466160768232
Тверская обл.;Ставропольский край;0,841230671907799
Томская обл.;Ставропольский край;0,791281030812971
Тульская обл.;Ставропольский край;0,597749031854565
Тыва;Ставропольский край;0,535955615164288
Тюменская обл.;Ставропольский край;0,813809642128064
Удмуртия;Ставропольский край;0,563643725849194
Ульяновская обл.;Ставропольский край;0,784543156507768
Хабаровский край;Ставропольский край;0,791372824012147
Хакасия;Ставропольский край;0,808492424275262
ХМАО – Югра;Ставропольский край;0,812278863268899
Челябинская обл.;Ставропольский край;0,720116403929875
Чечня;Ставропольский край;0,783964455258061
Чувашия;Ставропольский край;0,869841695092376
Чукотский АО;Ставропольский край;0,331825573235627
Ямало-Ненецкий АО;Ставропольский край;0,883273111879454
Ярославская обл.;Ставропольский край;0,790538417035659
Адыгея;Тамбовская обл.;0,868801768800569
Алтай;Тамбовская обл.;0,296578166068326
Алтайский край;Тамбовская обл.;0,952539244212044
Амурская обл.;Тамбовская обл.;0,841358521097802
Архангельская обл.;Тамбовская обл.;0,507501792493156
Астраханская обл.;Тамбовская обл.;0,588843391115958
Башкортостан;Тамбовская обл.;0,470144076306832
Белгородская обл.;Тамбовская обл.;0,697462485403525
Брянская обл.;Тамбовская обл.;0,449521644299136
Бурятия;Тамбовская обл.;0,928623458203859
Владимирская обл.;Тамбовская обл.;0,831332114129464
Волгоградская обл.;Тамбовская обл.;0,426376919801218
Вологодская обл.;Тамбовская обл.;0,53149470179852
Воронежская обл.;Тамбовская обл.;0,310986311051414
Дагестан;Тамбовская обл.;0,668346016143255
Еврейская АО;Тамбовская обл.;0,241966669583391
Забайкальский край;Тамбовская обл.;0,666412302776485
Ивановская обл.;Тамбовская обл.;0,676372805872972
Ингушетия;Тамбовская обл.;0,866721193535907
Иркутская обл.;Тамбовская обл.;0,819224920024447
Кабардино-Балкария;Тамбовская обл.;0,744858096947704
Калининградская обл.;Тамбовская обл.;0,279203851340605
Калмыкия;Тамбовская обл.;-0,749383887067631
Калужская обл.;Тамбовская обл.;0,861462653641331
Камчатский край;Тамбовская обл.;0,261606584925786
Карачаево-Черкессия;Тамбовская обл.;0,840557180607633
Карелия;Тамбовская обл.;0,378087211371412
Кемеровская обл.;Тамбовская обл.;0,930123463216756
Кировская обл.;Тамбовская обл.;0,943352559924292
Коми;Тамбовская обл.;0,388468509733983
Костромская обл.;Тамбовская обл.;0,457167057574604
Краснодарский край;Тамбовская обл.;0,684207916165493
Красноярский край;Тамбовская обл.;0,848639323657464
Крым;Тамбовская обл.;0,261400540382306
Курганская обл.;Тамбовская обл.;0,756265741398689
Курская обл.;Тамбовская обл.;0,283987029978757
Ленинградская обл.;Тамбовская обл.;0,908077706957087
Липецкая обл.;Тамбовская обл.;0,599544835442398
Магаданская обл.;Тамбовская обл.;0,602562160278966
Марий Эл;Тамбовская обл.;0,697596969245304
Мордовия;Тамбовская обл.;0,716534732319288
Москва;Тамбовская обл.;0,0275761416895141
Московская обл.;Тамбовская обл.;0,458814806025677
Мурманская обл.;Тамбовская обл.;0,469088857759959
Ненецкий АО;Тамбовская обл.;-0,000428789475651824
Нижегородская обл.;Тамбовская обл.;0,340704538344218
Новгородская обл.;Тамбовская обл.;0,640694106618594
Новосибирская обл.;Тамбовская обл.;0,953179046265253
Омская обл.;Тамбовская обл.;0,710038334804431
Оренбургская обл.;Тамбовская обл.;-0,159456618120598
Орловская обл.;Тамбовская обл.;0,749254254083661
Пензенская обл.;Тамбовская обл.;0,706476199376891
Пермский край;Тамбовская обл.;0,704720230968674
Приморский край;Тамбовская обл.;0,825499478724016
Псковская обл.;Тамбовская обл.;0,437460466409419
Ростовская обл.;Тамбовская обл.;0,585750414573231
Рязанская обл.;Тамбовская обл.;0,730990261265726
Самарская обл.;Тамбовская обл.;0,48572466775768
Санкт-Петербург;Тамбовская обл.;0,283089254299791
Саратовская обл.;Тамбовская обл.;0,648995373442487
Саха (Якутия);Тамбовская обл.;0,216258616110008
Сахалинская обл.;Тамбовская обл.;0,622179255373495
Свердловская обл.;Тамбовская обл.;0,694902414830991
Севастополь;Тамбовская обл.;0,316952832504316
Северная Осетия;Тамбовская обл.;0,632323183743087
Смоленская обл.;Тамбовская обл.;0,468973653278943
Ставропольский край;Тамбовская обл.;0,535584180565579
Тамбовская обл.;Тамбовская обл.;1
Татарстан;Тамбовская обл.;0,762888214803009
Тверская обл.;Тамбовская обл.;0,769842128675145
Томская обл.;Тамбовская обл.;0,851486162631134
Тульская обл.;Тамбовская обл.;0,966463971927728
Тыва;Тамбовская обл.;-0,12768407095524
Тюменская обл.;Тамбовская обл.;0,712131120236767
Удмуртия;Тамбовская обл.;0,0382750572545948
Ульяновская обл.;Тамбовская обл.;0,339334633851833
Хабаровский край;Тамбовская обл.;0,83795009120857
Хакасия;Тамбовская обл.;0,40043419084787
ХМАО – Югра;Тамбовская обл.;0,525351764958682
Челябинская обл.;Тамбовская обл.;0,871541437329377
Чечня;Тамбовская обл.;0,538465170319432
Чувашия;Тамбовская обл.;0,620300655435669
Чукотский АО;Тамбовская обл.;-0,230182844467198
Ямало-Ненецкий АО;Тамбовская обл.;0,479971439725177
Ярославская обл.;Тамбовская обл.;0,892325530698891
Адыгея;Татарстан;0,67945144602857
Алтай;Татарстан;0,500180266735948
Алтайский край;Татарстан;0,837437492150207
Амурская обл.;Татарстан;0,645775953333208
Архангельская обл.;Татарстан;0,820041002634585
Астраханская обл.;Татарстан;0,747941186963899
Башкортостан;Татарстан;0,745685110165317
Белгородская обл.;Татарстан;0,867103621761329
Брянская обл.;Татарстан;0,669813060067393
Бурятия;Татарстан;0,817292254172686
Владимирская обл.;Татарстан;0,842739878728999
Волгоградская обл.;Татарстан;0,80541598384389
Вологодская обл.;Татарстан;0,792303494906278
Воронежская обл.;Татарстан;0,711529022897749
Дагестан;Татарстан;0,877796964887031
Еврейская АО;Татарстан;0,623247004655879
Забайкальский край;Татарстан;0,883179348563629
Ивановская обл.;Татарстан;0,758772021942332
Ингушетия;Татарстан;0,796687091194235
Иркутская обл.;Татарстан;0,748605253661745
Кабардино-Балкария;Татарстан;0,846854289736279
Калининградская обл.;Татарстан;0,660065507733134
Калмыкия;Татарстан;-0,338295090973514
Калужская обл.;Татарстан;0,831398272705198
Камчатский край;Татарстан;0,509745283815463
Карачаево-Черкессия;Татарстан;0,925982306028314
Карелия;Татарстан;0,587922279068889
Кемеровская обл.;Татарстан;0,769575836406918
Кировская обл.;Татарстан;0,877203870458116
Коми;Татарстан;0,757327556544305
Костромская обл.;Татарстан;0,788458467702136
Краснодарский край;Татарстан;0,617745607842301
Красноярский край;Татарстан;0,873522869863582
Крым;Татарстан;0,688307742553859
Курганская обл.;Татарстан;0,88750687263094
Курская обл.;Татарстан;0,696136406898506
Ленинградская обл.;Татарстан;0,87054503167664
Липецкая обл.;Татарстан;0,84423837076224
Магаданская обл.;Татарстан;0,822451005097516
Марий Эл;Татарстан;0,872897234747774
Мордовия;Татарстан;0,924752858559525
Москва;Татарстан;0,167537458781382
Московская обл.;Татарстан;0,582227000920017
Мурманская обл.;Татарстан;0,748130378314609
Ненецкий АО;Татарстан;0,408770035745594
Нижегородская обл.;Татарстан;0,661971868072806
Новгородская обл.;Татарстан;0,925328650070278
Новосибирская обл.;Татарстан;0,774814618557103
Омская обл.;Татарстан;0,873770479849572
Оренбургская обл.;Татарстан;0,36248927207508
Орловская обл.;Татарстан;0,918793429530224
Пензенская обл.;Татарстан;0,90376406202492
